MIRN,GAS_DATE,ENERGY_GJ,c02,CH4,N20,c02-e
12345678900,26/06/2021,106.43445,0.214999717689,0.0004182873885,0.00012548621655,0.21554349129405
12345678900,27/06/2021,106.49106,0.2151140710212,0.0004185098658,0.00012555295974,0.21565813384674
12345678900,28/06/2021,113.814405,0.2299073743881,0.00044729061165,0.000134187183495,0.230488852183245
12345678900,29/06/2021,113.167215,0.2286000376443,0.00044474715495,0.000133424146485,0.229178208945735
12345678900,30/06/2021,114.66126,0.2316180384252,0.0004506187518,0.00013518562554,0.23220384280254
12345678900,1/07/2021,116.61048,0.2355555018096,0.0004582791864,0.00013748375592,0.23615126475192
12345678900,2/07/2021,112.97061,0.2282028916122,0.0004439744973,0.00013319234919,0.22878005845869
12345678900,3/07/2021,105.084225,0.2122722361845,0.00041298100425,0.000123894301275,0.212809111490025
12345678900,4/07/2021,106.12386,0.2143723196772,0.0004170667698,0.00012512003094,0.21491450647794
12345678900,5/07/2021,113.94981,0.2301808951962,0.0004478227533,0.00013434682599,0.23076306477549
12345678900,6/07/2021,113.29344,0.2288550146688,0.0004452432192,0.00013357296576,0.22943383085376
12345678900,7/07/2021,115.04223,0.2323876054446,0.0004521159639,0.00013563478917,0.23297535619767
12345678900,8/07/2021,114.255045,0.2307974760009,0.00044902232685,0.000134706698055,0.231381205025805
12345678900,9/07/2021,111.67011,0.2255758556022,0.0004388635323,0.00013165905969,0.22614637819419
12345678900,10/07/2021,107.59266,0.2173393250532,0.0004228391538,0.00012685174614,0.21788901595314
12345678900,11/07/2021,105.887475,0.2138948172495,0.00041613777675,0.000124841333025,0.214435796359275
12345678900,12/07/2021,114.30324,0.2308948308648,0.0004492117332,0.00013476351996,0.23147880611796
12345678900,13/07/2021,114.01407,0.2303107016814,0.0004480752951,0.00013442258853,0.23089319956503
12345678900,14/07/2021,111.191985,0.2246100335397,0.00043698450105,0.000131095350315,0.225178113391065
12345678900,15/07/2021,110.087325,0.2223785982465,0.00043264318725,0.000129792956175,0.222941034389925
12345678900,16/07/2021,111.672405,0.2255804915481,0.00043887255165,0.000131661765495,0.226151025865245
12345678900,17/07/2021,104.81418,0.2117267398836,0.0004119197274,0.00012357591822,0.21226223552922
12345678900,18/07/2021,105.471315,0.2130541657263,0.00041450226795,0.000124350680385,0.213593018674635
12345678900,19/07/2021,111.42531,0.2250813547062,0.0004379014683,0.00013137044049,0.22565062661499
12345678900,20/07/2021,111.325095,0.2248789184019,0.00043750762335,0.000131252287005,0.225447678312255
12345678900,21/07/2021,117.998955,0.2383602490791,0.00046373589315,0.000139120767945,0.238963105740195
12345678900,22/07/2021,117.39231,0.2371348140462,0.0004613517783,0.00013840553349,0.23773457135799
12345678900,23/07/2021,114.562575,0.2314186927515,0.00045023091975,0.000135069275925,0.232003992947175
12345678900,24/07/2021,108.49689,0.2191658877378,0.0004263927777,0.00012791783331,0.21972019834881
12345678900,25/07/2021,110.247975,0.2227031144595,0.00043327454175,0.000129982362525,0.223266371363775
12345678900,26/07/2021,112.41522,0.2270809927044,0.0004417918146,0.00013253754438,0.22765532206338
12345678900,27/07/2021,116.003835,0.2343300667767,0.00045589507155,0.000136768521465,0.234922730369715
12345678900,28/07/2021,116.511795,0.2353561561359,0.00045789135435,0.000137367406305,0.235951414896555
12345678900,29/07/2021,116.72829,0.2357934803658,0.0004587421797,0.00013762265391,0.23638984519941
12345678900,30/07/2021,119.210715,0.2408080285143,0.00046849810995,0.000140549432985,0.241417076057235
12345678900,31/07/2021,109.276425,0.2207405640285,0.00042945635025,0.000128836905075,0.221298857283825
12345678900,1/08/2021,109.51281,0.2212180664562,0.0004303853433,0.00012911560299,0.22177756740249
12345678900,2/08/2021,115.09731,0.2324988681462,0.0004523324283,0.00013569972849,0.23308690030299
12345678900,3/08/2021,116.70381,0.2357440302762,0.0004586459733,0.00013759379199,0.23634027004149
12345678900,4/08/2021,118.59795,0.239570230959,0.0004660899435,0.00013982698305,0.24017614788555
12345678900,5/08/2021,117.732735,0.2378224793547,0.00046268964855,0.000138806894565,0.238423975897815
12345678900,6/08/2021,116.620425,0.2355755909085,0.00045831827025,0.000137495481075,0.236171404659825
12345678900,7/08/2021,109.60767,0.2214096855534,0.0004307581431,0.00012922744293,0.22196967113943
12345678900,8/08/2021,109.183095,0.2205520355619,0.00042908956335,0.000128726869005,0.221109851994255
12345678900,9/08/2021,112.75794,0.2277732939588,0.0004431387042,0.00013294161126,0.22834937427426
12345678900,10/08/2021,120.488265,0.2433887050653,0.00047351888145,0.000142055664435,0.244004279611185
12345678900,11/08/2021,116.10405,0.234532503081,0.0004562889165,0.00013688667495,0.23512567867245
12345678900,12/08/2021,126.39636,0.2553231751272,0.0004967376948,0.00014902130844,0.25596893413044
12345678900,13/08/2021,124.10289,0.2506903198578,0.0004877243577,0.00014631730731,0.25132436152281
12345678900,14/08/2021,112.52691,0.2273066087382,0.0004422307563,0.00013266922689,0.22788150872139
12345678900,15/08/2021,110.19825,0.222602668965,0.0004330791225,0.00012992373675,0.22316567182425
12345678900,16/08/2021,117.498645,0.2373496128729,0.00046176967485,0.000138530902455,0.237949913450205
12345678900,17/08/2021,119.46852,0.2413287997704,0.0004695112836,0.00014085338508,0.24193916443908
12345678900,18/08/2021,120.462255,0.2433361643451,0.00047341666215,0.000142024998645,0.243951606005895
12345678900,19/08/2021,119.96577,0.2423332547154,0.0004714654761,0.00014143964283,0.24294615983433
12345678900,20/08/2021,120.358215,0.2431260014643,0.00047300778495,0.000141902335485,0.243740911584735
12345678900,21/08/2021,109.80504,0.2218083769008,0.0004315338072,0.00012946014216,0.22236937085016
12345678900,22/08/2021,113.323275,0.2289152819655,0.00044536047075,0.000133608141225,0.229494250577475
12345678900,23/08/2021,116.83233,0.2360036432466,0.0004591510569,0.00013774531707,0.23660053962057
12345678900,24/08/2021,124.4196,0.251330080392,0.000488969028,0.0001466907084,0.2519657401284
12345678900,25/08/2021,122.38776,0.2472257229552,0.0004809838968,0.00014429516904,0.24785100202104
12345678900,26/08/2021,122.38623,0.2472226323246,0.0004809778839,0.00014429336517,0.24784790357367
12345678900,27/08/2021,122.472675,0.2473972529535,0.00048131761275,0.000144395283825,0.248022965850075
12345678900,28/08/2021,117.824535,0.2380079171907,0.00046305042255,0.000138915126765,0.238609882740015
12345678900,29/08/2021,112.515435,0.2272834290087,0.00044218565955,0.000132655697865,0.227858270366115
12345678900,30/08/2021,120.59613,0.2436065945226,0.0004739427909,0.00014218283727,0.24422272015077
12345678900,31/08/2021,118.894005,0.2401682679801,0.00046725343965,0.000140176031895,0.240775697451645
12345678900,1/09/2021,117.530775,0.2374145161155,0.00046189594575,0.000138568783725,0.238014980844975
12345678900,2/09/2021,116.34426,0.2350177320852,0.0004572329418,0.00013716988254,0.23561213490954
12345678900,3/09/2021,118.138185,0.2386414964637,0.00046428306705,0.000139284920115,0.239245064450865
12345678900,4/09/2021,111.75885,0.225755112177,0.0004392122805,0.00013176368415,0.22632608814165
12345678900,5/09/2021,111.9042,0.226048722084,0.000439783506,0.0001319350518,0.2266204406418
12345678900,6/09/2021,117.679185,0.2377143072837,0.00046247919705,0.000138743759115,0.238315530239865
12345678900,7/09/2021,121.07502,0.2445739619004,0.0004758248286,0.00014274744858,0.24519253417758
12345678900,8/09/2021,120.28707,0.2429822871414,0.0004727281851,0.00014181845553,0.24359683378203
12345678900,9/09/2021,119.758455,0.2419144742691,0.00047065072815,0.000141195218445,0.242526320215695
12345678900,10/09/2021,117.91098,0.2381825378196,0.0004633901514,0.00013901704542,0.23878494501642
12345678900,11/09/2021,109.068345,0.2203202382669,0.00042863859585,0.000128591578755,0.220877468441505
12345678900,12/09/2021,109.06299,0.2203094210598,0.0004286175507,0.00012858526521,0.22086662387571
12345678900,13/09/2021,117.19953,0.2367453945906,0.0004605941529,0.00013817824587,0.23734416698937
12345678900,14/09/2021,120.670335,0.2437564901067,0.00047423441655,0.000142270324965,0.244372994848215
12345678900,15/09/2021,116.875935,0.2360917262187,0.00045932242455,0.000137796727365,0.236688845370615
12345678900,16/09/2021,119.08602,0.2405561421204,0.0004680080586,0.00014040241758,0.24116455259658
12345678900,17/09/2021,118.210095,0.2387867561019,0.00046456567335,0.000139369702005,0.239390691477255
12345678900,18/09/2021,111.67929,0.2255943993858,0.0004388996097,0.00013166988291,0.22616496887841
12345678900,19/09/2021,109.672695,0.2215410373539,0.00043101369135,0.000129304107405,0.222101355152655
12345678900,20/09/2021,118.935315,0.2402517150063,0.00046741578795,0.000140224736385,0.240859355530635
12345678900,21/09/2021,123.480945,0.2494339785189,0.00048528011385,0.000145584034155,0.250064842666905
12345678900,22/09/2021,121.846905,0.2461331850381,0.00047885833665,0.000143657500995,0.246755700875745
12345678900,23/09/2021,115.08354,0.2324710524708,0.0004522783122,0.00013568349366,0.23305901427666
12345678900,24/09/2021,117.55755,0.237468602151,0.0004620011715,0.00013860035145,0.23806920367395
12345678900,25/09/2021,110.56698,0.2233475109396,0.0004345282314,0.00013035846942,0.22391239764042
12345678900,26/09/2021,110.43846,0.2230878979692,0.0004340231478,0.00013020694434,0.22365212806134
12345678900,27/09/2021,116.40699,0.2351444479398,0.0004574794707,0.00013724384121,0.23573917125171
12345678900,28/09/2021,115.26102,0.2328295656204,0.0004529758086,0.00013589274258,0.23341843417158
12345678900,29/09/2021,117.13068,0.2366063162136,0.0004603235724,0.00013809707172,0.23720473685772
12345678900,30/09/2021,118.324845,0.2390185533969,0.00046501664085,0.000139504992255,0.239623075030005
12345678900,1/10/2021,117.46575,0.237283164315,0.0004616403975,0.00013849211925,0.23788329683175
12345678900,2/10/2021,111.30903,0.2248464667806,0.0004374444879,0.00013123334637,0.22541514461487
12345678900,3/10/2021,107.833635,0.2178260993727,0.00042378618555,0.000127135855665,0.218377021413915
12345678900,4/10/2021,108.154935,0.2184751317987,0.00042504889455,0.000127514668365,0.219027695361615
12345678900,5/10/2021,112.647015,0.2275492232403,0.00044270276895,0.000132810830685,0.228124736839935
12345678900,6/10/2021,115.61139,0.2335373200278,0.0004543527627,0.00013630582881,0.23412797861931
12345678900,7/10/2021,115.511175,0.2333348837235,0.00045395891775,0.000136187675325,0.233925030316575
12345678900,8/10/2021,113.984235,0.2302504343847,0.00044795804355,0.000134387413065,0.230832779841315
12345678900,9/10/2021,106.000695,0.2141235239139,0.00041658273135,0.000124974819405,0.214665081464655
12345678900,10/10/2021,105.66639,0.2134482211278,0.0004152689127,0.00012458067381,0.21398807071431
12345678900,11/10/2021,111.969225,0.2261800738845,0.00044003905425,0.000132011716275,0.226752124655025
12345678900,12/10/2021,115.9434,0.234207986868,0.000455657562,0.0001366972686,0.2348003416986
12345678900,13/10/2021,117.948465,0.2382582582693,0.00046353746745,0.000139061240235,0.238860856976985
12345678900,14/10/2021,116.182845,0.2346916705569,0.00045659858085,0.000136979574255,0.235285248712005
12345678900,15/10/2021,116.08416,0.2344923248832,0.0004562107488,0.00013686322464,0.23508539885664
12345678900,16/10/2021,110.16765,0.222540856353,0.0004329588645,0.00012988765935,0.22310370287685
12345678900,17/10/2021,110.581515,0.2233768719303,0.00043458535395,0.000130375606185,0.223941832890435
12345678900,18/10/2021,117.722025,0.2378008449405,0.00046264755825,0.000138794267475,0.238402286766225
12345678900,19/10/2021,115.648875,0.2336130404775,0.00045450007875,0.000136350023625,0.234203890579875
12345678900,20/10/2021,118.415115,0.2392009006023,0.00046537140195,0.000139611420585,0.239805883424835
12345678900,21/10/2021,117.058005,0.2364595112601,0.00046003795965,0.000138011387895,0.237057560607645
12345678900,22/10/2021,116.765775,0.2358692008155,0.00045888949575,0.000137666848725,0.236465757159975
12345678900,23/10/2021,108.944415,0.2200698971883,0.00042815155095,0.000128445465285,0.220626494204535
12345678900,24/10/2021,109.46385,0.221119166277,0.0004301929305,0.00012905787915,0.22167841708665
12345678900,25/10/2021,114.09057,0.2304652332114,0.0004483759401,0.00013451278203,0.23104812193353
12345678900,26/10/2021,115.0407,0.232384514814,0.000452109951,0.0001356329853,0.2329722577503
12345678900,27/10/2021,113.61168,0.2294978658336,0.0004464939024,0.00013394817072,0.23007830790672
12345678900,28/10/2021,112.149,0.22654322298,0.00044074557,0.000132223671,0.227116192221
12345678900,29/10/2021,104.385015,0.2108598180003,0.00041023310895,0.000123069932685,0.211393121041935
12345678900,30/10/2021,102.83895,0.207736735779,0.0004041570735,0.00012124712205,0.20826213997455
12345678900,31/10/2021,106.53696,0.2152067899392,0.0004186902528,0.00012560707584,0.21575108726784
12345678900,1/11/2021,111.67776,0.2255913087552,0.0004388935968,0.00013166807904,0.22616187043104
12345678900,2/11/2021,115.07589,0.2324555993178,0.0004522482477,0.00013567447431,0.23304352203981
12345678900,3/11/2021,109.176975,0.2205396730395,0.00042906551175,0.000128719653525,0.221097458204775
12345678900,4/11/2021,115.08966,0.2324834149932,0.0004523023638,0.00013569070914,0.23307140806614
12345678900,5/11/2021,114.93819,0.2321774425638,0.0004517070867,0.00013551212601,0.23276466177651
12345678900,6/11/2021,108.10827,0.2183808675654,0.0004248655011,0.00012745965033,0.21893319271683
12345678900,7/11/2021,107.87418,0.2179080010836,0.0004239455274,0.00012718365822,0.21845913026922
12345678900,8/11/2021,114.522795,0.2313383363559,0.00045007458435,0.000135022375305,0.231923433315555
12345678900,9/11/2021,115.330635,0.2329701893127,0.00045324939555,0.000135974818665,0.233559413526915
12345678900,10/11/2021,117.36324,0.2370760920648,0.0004612375332,0.00013837125996,0.23767570085796
12345678900,11/11/2021,113.633865,0.2295426799773,0.00044658108945,0.000133974326835,0.230123235393585
12345678900,12/11/2021,115.53489,0.2333827884978,0.0004540521177,0.00013621563531,0.23397305625081
12345678900,13/11/2021,104.239665,0.2105662080933,0.00040966188345,0.000122898565035,0.211098768541785
12345678900,14/11/2021,108.618525,0.2194115928705,0.00042687080325,0.000128061240975,0.219966524914725
12345678900,15/11/2021,114.974145,0.2322500723829,0.00045184838985,0.000135554516955,0.232837475289705
12345678900,16/11/2021,115.661115,0.2336377655223,0.00045454818195,0.000136364454585,0.234228678158835
12345678900,17/11/2021,117.054945,0.2364533299989,0.00046002593385,0.000138007780155,0.237051363712905
12345678900,18/11/2021,116.84457,0.2360283682914,0.0004591991601,0.00013775974803,0.23662532719953
12345678900,19/11/2021,113.65146,0.2295782222292,0.0004466502378,0.00013399507134,0.23015886753834
12345678900,20/11/2021,106.582095,0.2152979635419,0.00041886763335,0.000125660290005,0.215842491465255
12345678900,21/11/2021,107.567415,0.2172883296483,0.00042273994095,0.000126821982285,0.217837891571535
12345678900,22/11/2021,114.284115,0.2308561979823,0.00044913657195,0.000134740971585,0.231440075525835
12345678900,23/11/2021,112.31577,0.2268801017154,0.0004414009761,0.00013242029283,0.22745392298433
12345678900,24/11/2021,117.016695,0.2363760642339,0.00045987561135,0.000137962683405,0.236973902528655
12345678900,25/11/2021,114.187725,0.2306614882545,0.00044875775925,0.000134627327775,0.231244873341525
12345678900,26/11/2021,112.871925,0.2280035459385,0.00044358666525,0.000133075999575,0.228580208603325
12345678900,27/11/2021,107.711235,0.2175788489247,0.00042330515355,0.000126991546065,0.218129145624315
12345678900,28/11/2021,107.504685,0.2171616137937,0.00042249341205,0.000126748023615,0.217710855229365
12345678900,29/11/2021,114.822675,0.2319440999535,0.00045125311275,0.000135375933825,0.232530729000075
12345678900,30/11/2021,115.35129,0.2330119128258,0.0004533305697,0.00013599917091,0.23360124256641
12345678900,1/12/2021,116.19891,0.2347241221782,0.0004566617163,0.00013699851489,0.23531778240939
12345678900,2/12/2021,114.47613,0.2312440721226,0.0004498911909,0.00013496735727,0.23182893067077
12345678900,3/12/2021,112.946895,0.2281549868379,0.00044388129735,0.000133164389205,0.228732032524455
12345678900,4/12/2021,109.022445,0.2202275193489,0.00042845820885,0.000128537462655,0.220784515020405
12345678900,5/12/2021,107.412885,0.2169761759577,0.00042213263805,0.000126639791415,0.217524948387165
12345678900,6/12/2021,113.09454,0.2284532326908,0.0004444615422,0.00013333846266,0.22903103269566
12345678900,7/12/2021,112.79925,0.227856740985,0.0004433010525,0.00013299031575,0.22843303235325
12345678900,8/12/2021,113.838885,0.2299568244777,0.00044738681805,0.000134216045415,0.230538427341165
12345678900,9/12/2021,114.16554,0.2306166741108,0.0004486705722,0.00013460117166,0.23119994585466
12345678900,10/12/2021,110.83932,0.2238976431864,0.0004355985276,0.00013067955828,0.22446392127228
12345678900,11/12/2021,103.43412,0.2089389910824,0.0004064960916,0.00012194882748,0.20946743600148
12345678900,12/12/2021,103.872465,0.2098244567493,0.00040821878745,0.000122465636235,0.210355141172985
12345678900,13/12/2021,112.315005,0.2268785564001,0.00044139796965,0.000132419390895,0.227452373760645
12345678900,14/12/2021,110.849265,0.2239177322853,0.00043563761145,0.000130691283435,0.224484061180185
12345678900,15/12/2021,110.361195,0.2229318211239,0.00043371949635,0.000130115848905,0.223495656469155
12345678900,16/12/2021,110.55627,0.2233258765254,0.0004344861411,0.00013034584233,0.22389070850883
12345678900,17/12/2021,110.313765,0.2228360115753,0.00043353309645,0.000130059928935,0.223399604600685
12345678900,18/12/2021,105.34203,0.2127930074406,0.0004139941779,0.00012419825337,0.21333119987187
12345678900,19/12/2021,104.541075,0.2111750623215,0.00041084642475,0.000123253927425,0.211709162673675
12345678900,20/12/2021,109.29861,0.2207853781722,0.0004295435373,0.00012886306119,0.22134378477069
12345678900,21/12/2021,109.27413,0.2207359280826,0.0004294473309,0.00012883419927,0.22129420961277
12345678900,22/12/2021,108.03636,0.2182356079272,0.0004245828948,0.00012737486844,0.21878756569044
12345678900,23/12/2021,110.17989,0.2225655813978,0.0004330069677,0.00012990209031,0.22312849045581
12345678900,24/12/2021,109.561005,0.2213154213201,0.00043057474965,0.000129172424895,0.221875168494645
12345678900,25/12/2021,104.29857,0.2106851973714,0.0004098933801,0.00012296801403,0.21121805876553
12345678900,26/12/2021,105.03909,0.2121810625818,0.0004128036237,0.00012384108711,0.21271770729261
12345678900,27/12/2021,108.17406,0.2185137646812,0.0004251240558,0.00012753721674,0.21906642595374
12345678900,28/12/2021,110.72457,0.2236658458914,0.0004351475601,0.00013054426803,0.22423153771953
12345678900,29/12/2021,114.74235,0.231781841847,0.0004509374355,0.00013528123065,0.23236806051315
12345678900,30/12/2021,113.15115,0.228567586023,0.0004446840195,0.00013340520585,0.22914567524835
12345678900,31/12/2021,108.72792,0.2196325729584,0.0004273007256,0.00012819021768,0.22018806390168
12345678900,1/01/2022,106.65477,0.2154447684954,0.0004191532461,0.00012574597383,0.21598966771533
12345678900,2/01/2022,105.59754,0.2133091427508,0.0004149983322,0.00012449949966,0.21384864058266
12345678900,3/01/2022,104.707845,0.2115119410569,0.00041150183085,0.000123450549255,0.212046893437005
12345678900,4/01/2022,115.032285,0.2323675163457,0.00045207688005,0.000135623064015,0.232955216289765
12345678900,5/01/2022,110.241855,0.2226907519371,0.00043325049015,0.000129975147045,0.223253977574295
12345678900,6/01/2022,116.26164,0.2348508380328,0.0004569082452,0.00013707247356,0.23544481875156
12345678900,7/01/2022,108.809775,0.2197979216955,0.00042762241575,0.000128286724725,0.220353830835975
12345678900,8/01/2022,104.16699,0.2104194031398,0.0004093762707,0.00012281288121,0.21095159229171
12345678900,9/01/2022,105.72606,0.2135687557212,0.0004155034158,0.00012465102474,0.21410891016174
12345678900,10/01/2022,113.40972,0.2290899025944,0.0004457001996,0.00013371005988,0.22966931285388
12345678900,11/01/2022,110.60982,0.2234340485964,0.0004346965926,0.00013040897778,0.22399915416678
12345678900,12/01/2022,112.04037,0.2263237882074,0.0004403186541,0.00013209559623,0.22689620245773
12345678900,13/01/2022,110.79648,0.2238111055296,0.0004354301664,0.00013062904992,0.22437716474592
12345678900,14/01/2022,109.62756,0.2214498637512,0.0004308363108,0.00012925089324,0.22200995095524
12345678900,15/01/2022,103.51521,0.2091027945042,0.0004068147753,0.00012204443259,0.20963165371209
12345678900,16/01/2022,103.884705,0.2098491817941,0.00040826689065,0.000122480067195,0.210379928751945
12345678900,17/01/2022,106.797825,0.2157337424565,0.00041971545225,0.000125914635675,0.216279372544425
12345678900,18/01/2022,108.922995,0.2200266283599,0.00042806737035,0.000128420211105,0.220583115941355
12345678900,19/01/2022,112.602645,0.2274595949529,0.00044252839485,0.000132758518455,0.228034881866205
12345678900,20/01/2022,110.459115,0.2231296214823,0.00043410432195,0.000130231296585,0.223693957100835
12345678900,21/01/2022,108.16182,0.2184890396364,0.0004250759526,0.00012752278578,0.21904163837478
12345678900,22/01/2022,103.92219,0.2099249022438,0.0004084142067,0.00012252426201,0.21045584071251
12345678900,23/01/2022,102.951405,0.2079638971281,0.00040459902165,0.000121379706495,0.208489875856245
12345678900,24/01/2022,103.177845,0.2084213104569,0.00040548893085,0.000121646679255,0.208948446067005
12345678900,25/01/2022,103.445595,0.2089621708119,0.00040654118835,0.000121962356505,0.209490674356755
12345678900,26/01/2022,101.41452,0.2048593586904,0.0003985590636,0.00011956771908,0.20537748547308
12345678900,27/01/2022,104.816475,0.2117313758295,0.00041192874675,0.000123578624025,0.212266883200275
12345678900,28/01/2022,103.44789,0.2089668067578,0.0004065502077,0.00012196506231,0.20949532202781
12345678900,29/01/2022,97.792245,0.1975422907449,0.00038432352285,0.000115297056855,0.198041911324605
12345678900,30/01/2022,98.74008,0.1994569364016,0.0003880485144,0.00011641455432,0.19996139947032
12345678900,31/01/2022,102.93993,0.2079407173986,0.0004045539249,0.00012136617747,0.20846663750097
12345678900,1/02/2022,102.50388,0.2070598876776,0.0004028402484,0.00012085207452,0.20758358000052
12345678900,2/02/2022,105.90507,0.2139303595014,0.0004162069251,0.00012486207753,0.21447142850403
12345678900,3/02/2022,108.936765,0.2200544440353,0.00042812148645,0.000128436445935,0.220611001967685
12345678900,4/02/2022,110.226555,0.2226598456311,0.00043319036115,0.000129957108345,0.223222993100595
12345678900,5/02/2022,104.28939,0.2106666535878,0.0004098573027,0.00012295719081,0.21119946808131
12345678900,6/02/2022,102.97665,0.208014892533,0.0004046982345,0.00012140947035,0.20854100023785
12345678900,7/02/2022,107.72424,0.2176051192848,0.0004233562632,0.00012700687896,0.21815548242696
12345678900,8/02/2022,109.274895,0.2207374733979,0.00042945033735,0.000128835101205,0.221295758836455
