"nmi","kwh","half_hour_interval","reading_date_time","reading_date","baseload","hvac_action","temperature","humidity"
"1234567890","0",34,"2019-07-31 17:00:00","2019-07-31","1353.1773643352624","IDLE","16","57"
"1234567890","0",35,"2019-07-31 17:30:00","2019-07-31","1353.1773643352624","IDLE","15.1","62"
"1234567890","0",36,"2019-07-31 18:00:00","2019-07-31","1353.1773643352624","IDLE","14.5","65"
"1234567890","0",37,"2019-07-31 18:30:00","2019-07-31","1353.1773643352624","IDLE","14.4","67"
"1234567890","0",38,"2019-07-31 19:00:00","2019-07-31","1353.1773643352624","IDLE","13.9","70"
"1234567890","0",39,"2019-07-31 19:30:00","2019-07-31","1353.1773643352624","IDLE","12.9","73"
"1234567890","0",40,"2019-07-31 20:00:00","2019-07-31","1353.1773643352624","IDLE","12.2","78"
"1234567890","0",41,"2019-07-31 20:30:00","2019-07-31","1353.1773643352624","IDLE","12","80"
"1234567890","0",42,"2019-07-31 21:00:00","2019-07-31","1353.1773643352624","IDLE","11.9","80"
"1234567890","0",43,"2019-07-31 21:30:00","2019-07-31","1353.1773643352624","IDLE","11.6","81"
"1234567890","0",44,"2019-07-31 22:00:00","2019-07-31","1353.1773643352624","IDLE","11.9","80"
"1234567890","0",45,"2019-07-31 22:30:00","2019-07-31","1353.1773643352624","IDLE","11.5","82"
"1234567890","0",46,"2019-07-31 23:00:00","2019-07-31","1353.1773643352624","IDLE","11.6","83"
"1234567890","0",47,"2019-07-31 23:30:00","2019-07-31","1353.1773643352624","IDLE","11.7","84"
"1234567890","0",48,"2019-08-01 00:00:00","2019-07-31","1353.1773643352624","IDLE","11.2","86"
"1234567890","0",1,"2019-08-01 00:30:00","2019-08-01","1291.3193503062873","IDLE","11","88"
"1234567890","0",2,"2019-08-01 01:00:00","2019-08-01","1291.3193503062873","IDLE","10.5","90"
"1234567890","0",3,"2019-08-01 01:30:00","2019-08-01","1291.3193503062873","IDLE","9.8","92"
"1234567890","0",4,"2019-08-01 02:00:00","2019-08-01","1291.3193503062873","IDLE","9.6","93"
"1234567890","0",5,"2019-08-01 02:30:00","2019-08-01","1291.3193503062873","IDLE","10.1","93"
"1234567890","0",6,"2019-08-01 03:00:00","2019-08-01","1291.3193503062873","IDLE","10.1","90"
"1234567890","0",7,"2019-08-01 03:30:00","2019-08-01","1291.3193503062873","IDLE","10.1","90"
"1234567890","0",8,"2019-08-01 04:00:00","2019-08-01","1291.3193503062873","IDLE","10","90"
"1234567890","0",9,"2019-08-01 04:30:00","2019-08-01","1291.3193503062873","IDLE","9.5","92"
"1234567890","0",10,"2019-08-01 05:00:00","2019-08-01","1291.3193503062873","IDLE","9.7","92"
"1234567890","0",11,"2019-08-01 05:30:00","2019-08-01","1291.3193503062873","IDLE","9.9","90"
"1234567890","0",12,"2019-08-01 06:00:00","2019-08-01","1291.3193503062873","IDLE","10.4","88"
"1234567890","0",13,"2019-08-01 06:30:00","2019-08-01","1291.3193503062873","IDLE","10.4","88"
"1234567890","0",14,"2019-08-01 07:00:00","2019-08-01","1291.3193503062873","IDLE","10.1","89"
"1234567890","0",15,"2019-08-01 07:30:00","2019-08-01","1291.3193503062873","IDLE","9.7","90"
"1234567890","0",16,"2019-08-01 08:00:00","2019-08-01","1291.3193503062873","IDLE","9.8","89"
"1234567890","6.25",17,"2019-08-01 08:30:00","2019-08-01","1291.3193503062873","HEATING","11.4","85"
"1234567890","12.5",18,"2019-08-01 09:00:00","2019-08-01","1291.3193503062873","HEATING","12.4","79"
"1234567890","18.75",19,"2019-08-01 09:30:00","2019-08-01","1291.3193503062873","HEATING","13.8","74"
"1234567890","24.22252789298244",20,"2019-08-01 10:00:00","2019-08-01","1291.3193503062873","HEATING","14.8","68"
"1234567890","24.912925878883",21,"2019-08-01 10:30:00","2019-08-01","1291.3193503062873","HEATING","15.9","64"
"1234567890","26.781359532564373",22,"2019-08-01 11:00:00","2019-08-01","1291.3193503062873","HEATING","16.2","60"
"1234567890","28.14892590276016",23,"2019-08-01 11:30:00","2019-08-01","1291.3193503062873","HEATING","16.7","57"
"1234567890","25.625000000000007",24,"2019-08-01 12:00:00","2019-08-01","1291.3193503062873","HEATING","17.9","52"
"1234567890","21.76825261279774",25,"2019-08-01 12:30:00","2019-08-01","1291.3193503062873","HEATING","18.1","53"
"1234567890","18.703472802291277",26,"2019-08-01 13:00:00","2019-08-01","1291.3193503062873","HEATING","18.1","51"
"1234567890","18.529259792642456",27,"2019-08-01 13:30:00","2019-08-01","1291.3193503062873","HEATING","17.6","50"
"1234567890","12.484413940855337",28,"2019-08-01 14:00:00","2019-08-01","1291.3193503062873","HEATING","18.1","47"
"1234567890","7.954974022266273",29,"2019-08-01 14:30:00","2019-08-01","1291.3193503062873","HEATING","19.8","44"
"1234567890","6.244798888828682",30,"2019-08-01 15:00:00","2019-08-01","1291.3193503062873","HEATING","19.9","40"
"1234567890","3.4847384268408215",31,"2019-08-01 15:30:00","2019-08-01","1291.3193503062873","HEATING","19.2","44"
"1234567890","0",32,"2019-08-01 16:00:00","2019-08-01","1291.3193503062873","IDLE","18.9","46"
"1234567890","0",33,"2019-08-01 16:30:00","2019-08-01","1291.3193503062873","IDLE","18.6","47"
"1234567890","0",34,"2019-08-01 17:00:00","2019-08-01","1291.3193503062873","IDLE","17.3","51"
"1234567890","0",35,"2019-08-01 17:30:00","2019-08-01","1291.3193503062873","IDLE","16.3","57"
"1234567890","0",36,"2019-08-01 18:00:00","2019-08-01","1291.3193503062873","IDLE","15.6","63"
"1234567890","0",37,"2019-08-01 18:30:00","2019-08-01","1291.3193503062873","IDLE","14.4","68"
"1234567890","0",38,"2019-08-01 19:00:00","2019-08-01","1291.3193503062873","IDLE","13.7","73"
"1234567890","0",39,"2019-08-01 19:30:00","2019-08-01","1291.3193503062873","IDLE","13","75"
"1234567890","0",40,"2019-08-01 20:00:00","2019-08-01","1291.3193503062873","IDLE","12.9","78"
"1234567890","0",41,"2019-08-01 20:30:00","2019-08-01","1291.3193503062873","IDLE","12.6","81"
"1234567890","0",42,"2019-08-01 21:00:00","2019-08-01","1291.3193503062873","IDLE","12.4","81"
"1234567890","0",43,"2019-08-01 21:30:00","2019-08-01","1291.3193503062873","IDLE","12.5","82"
"1234567890","0",44,"2019-08-01 22:00:00","2019-08-01","1291.3193503062873","IDLE","11.7","85"
"1234567890","0",45,"2019-08-01 22:30:00","2019-08-01","1291.3193503062873","IDLE","10.9","88"
"1234567890","24.984774890917365",20,"2019-08-02 10:00:00","2019-08-02","1400.231646261703","HEATING","14.1","71"
"1234567890","28.287072704466752",21,"2019-08-02 10:30:00","2019-08-02","1400.231646261703","HEATING","15","66"
"1234567890","29.551845001450346",22,"2019-08-02 11:00:00","2019-08-02","1400.231646261703","HEATING","15.6","63"
"1234567890","32.92893218813452",23,"2019-08-02 11:30:00","2019-08-02","1400.231646261703","HEATING","15.8","61"
"1234567890","38.125",24,"2019-08-02 12:00:00","2019-08-02","1400.231646261703","HEATING","15.9","61"
"1234567890","30.27337314070431",25,"2019-08-02 12:30:00","2019-08-02","1400.231646261703","HEATING","16.3","59"
"1234567890","24.93436921997372",26,"2019-08-02 13:00:00","2019-08-02","1400.231646261703","HEATING","16.6","58"
"1234567890","20.081171035579093",27,"2019-08-02 13:30:00","2019-08-02","1400.231646261703","HEATING","17.3","56"
"1234567890","12.438117295259747",28,"2019-08-02 14:00:00","2019-08-02","1400.231646261703","HEATING","18.2","53"
"1234567890","12.974418701242799",29,"2019-08-02 14:30:00","2019-08-02","1400.231646261703","HEATING","17.6","55"
"1234567890","14.70123421513565",30,"2019-08-02 15:00:00","2019-08-02","1400.231646261703","HEATING","16.9","57"
"1234567890","8.268045345432839",31,"2019-08-02 15:30:00","2019-08-02","1400.231646261703","HEATING","17.5","56"
"1234567890","0",32,"2019-08-02 16:00:00","2019-08-02","1400.231646261703","IDLE","17.8","56"
"1234567890","0",33,"2019-08-02 16:30:00","2019-08-02","1400.231646261703","IDLE","17.4","57"
"1234567890","0",34,"2019-08-02 17:00:00","2019-08-02","1400.231646261703","IDLE","16.6","59"
"1234567890","0",35,"2019-08-02 17:30:00","2019-08-02","1400.231646261703","IDLE","15.6","62"
"1234567890","0",36,"2019-08-02 18:00:00","2019-08-02","1400.231646261703","IDLE","14.4","66"
"1234567890","0",37,"2019-08-02 18:30:00","2019-08-02","1400.231646261703","IDLE","13.4","71"
"1234567890","0",38,"2019-08-02 19:00:00","2019-08-02","1400.231646261703","IDLE","12.5","75"
"1234567890","0",39,"2019-08-02 19:30:00","2019-08-02","1400.231646261703","IDLE","12","78"
"1234567890","0",40,"2019-08-02 20:00:00","2019-08-02","1400.231646261703","IDLE","12.1","79"
"1234567890","0",41,"2019-08-02 20:30:00","2019-08-02","1400.231646261703","IDLE","11.9","81"
"1234567890","0",42,"2019-08-02 21:00:00","2019-08-02","1400.231646261703","IDLE","12","81"
"1234567890","0",43,"2019-08-02 21:30:00","2019-08-02","1400.231646261703","IDLE","11.4","85"
"1234567890","0",44,"2019-08-02 22:00:00","2019-08-02","1400.231646261703","IDLE","11.1","86"
"1234567890","0",45,"2019-08-02 22:30:00","2019-08-02","1400.231646261703","IDLE","10.7","86"
"1234567890","0",46,"2019-08-02 23:00:00","2019-08-02","1400.231646261703","IDLE","9.5","89"
"1234567890","0",47,"2019-08-02 23:30:00","2019-08-02","1400.231646261703","IDLE","9.6","92"
"1234567890","0",48,"2019-08-03 00:00:00","2019-08-02","1400.231646261703","IDLE","9.1","91"
"1234567890","0",1,"2019-08-05 00:30:00","2019-08-05","1574.4526014677595","IDLE","9.2","92"
"1234567890","0",2,"2019-08-05 01:00:00","2019-08-05","1574.4526014677595","IDLE","9.6","95"
"1234567890","0",3,"2019-08-05 01:30:00","2019-08-05","1574.4526014677595","IDLE","10.2","94"
"1234567890","0",4,"2019-08-05 02:00:00","2019-08-05","1574.4526014677595","IDLE","9.4","94"
"1234567890","0",5,"2019-08-05 02:30:00","2019-08-05","1574.4526014677595","IDLE","9.3","95"
"1234567890","0",6,"2019-08-05 03:00:00","2019-08-05","1574.4526014677595","IDLE","9","95"
"1234567890","0",7,"2019-08-05 03:30:00","2019-08-05","1574.4526014677595","IDLE","8.4","95"
"1234567890","0",8,"2019-08-05 04:00:00","2019-08-05","1574.4526014677595","IDLE","7.9","96"
"1234567890","0",9,"2019-08-05 04:30:00","2019-08-05","1574.4526014677595","IDLE","7.8","96"
"1234567890","0",10,"2019-08-05 05:00:00","2019-08-05","1574.4526014677595","IDLE","7.5","96"
"1234567890","0",11,"2019-08-05 05:30:00","2019-08-05","1574.4526014677595","IDLE","6.2","96"
"1234567890","0",12,"2019-08-05 06:00:00","2019-08-05","1574.4526014677595","IDLE","6.1","97"
"1234567890","0",13,"2019-08-05 06:30:00","2019-08-05","1574.4526014677595","IDLE","6.3","97"
"1234567890","0",14,"2019-08-05 07:00:00","2019-08-05","1574.4526014677595","IDLE","6","97"
"1234567890","0",15,"2019-08-05 07:30:00","2019-08-05","1574.4526014677595","IDLE","7","98"
"1234567890","0",16,"2019-08-05 08:00:00","2019-08-05","1574.4526014677595","IDLE","7","98"
"1234567890","6.25",17,"2019-08-05 08:30:00","2019-08-05","1574.4526014677595","HEATING","7.4","98"
"1234567890","12.5",18,"2019-08-05 09:00:00","2019-08-05","1574.4526014677595","HEATING","8.5","98"
"1234567890","18.75",19,"2019-08-05 09:30:00","2019-08-05","1574.4526014677595","HEATING","9.7","95"
"1234567890","25",20,"2019-08-05 10:00:00","2019-08-05","1574.4526014677595","HEATING","11.4","83"
"1234567890","30.85486052890396",21,"2019-08-05 10:30:00","2019-08-05","1574.4526014677595","HEATING","14.2","74"
"1234567890","32.32233047033631",22,"2019-08-05 11:00:00","2019-08-05","1574.4526014677595","HEATING","15","69"
"1234567890","33.460043997620566",23,"2019-08-05 11:30:00","2019-08-05","1574.4526014677595","HEATING","15.7","64"
"1234567890","31.25",24,"2019-08-05 12:00:00","2019-08-05","1574.4526014677595","HEATING","17","57"
"1234567890","21.875",25,"2019-08-05 12:30:00","2019-08-05","1574.4526014677595","HEATING","18","51"
"1234567890","18.077026080980417",26,"2019-08-05 13:00:00","2019-08-05","1574.4526014677595","HEATING","18.4","47"
"1234567890","13.409087084753518",27,"2019-08-05 13:30:00","2019-08-05","1574.4526014677595","HEATING","19.1","41"
"1234567890","10.17195497136278",28,"2019-08-05 14:00:00","2019-08-05","1574.4526014677595","HEATING","19.5","34"
"1234567890","7.970779637433352",29,"2019-08-05 14:30:00","2019-08-05","1574.4526014677595","HEATING","20.1","28"
"1234567890","6.071363112454067",30,"2019-08-05 15:00:00","2019-08-05","1574.4526014677595","HEATING","20.6","25"
"1234567890","3.3769526483955308",31,"2019-08-05 15:30:00","2019-08-05","1574.4526014677595","HEATING","21","22"
"1234567890","0",32,"2019-08-05 16:00:00","2019-08-05","1574.4526014677595","IDLE","21.3","20"
"1234567890","0",33,"2019-08-05 16:30:00","2019-08-05","1574.4526014677595","IDLE","21.1","20"
"1234567890","0",34,"2019-08-05 17:00:00","2019-08-05","1574.4526014677595","IDLE","20.9","20"
"1234567890","0",35,"2019-08-05 17:30:00","2019-08-05","1574.4526014677595","IDLE","20.1","21"
"1234567890","0",36,"2019-08-05 18:00:00","2019-08-05","1574.4526014677595","IDLE","19","25"
"1234567890","0",37,"2019-08-05 18:30:00","2019-08-05","1574.4526014677595","IDLE","18","27"
"1234567890","0",38,"2019-08-05 19:00:00","2019-08-05","1574.4526014677595","IDLE","17.1","28"
"1234567890","0",39,"2019-08-05 19:30:00","2019-08-05","1574.4526014677595","IDLE","16.1","30"
"1234567890","0",40,"2019-08-05 20:00:00","2019-08-05","1574.4526014677595","IDLE","15.7","32"
"1234567890","0",41,"2019-08-05 20:30:00","2019-08-05","1574.4526014677595","IDLE","15.2","33"
"1234567890","0",42,"2019-08-05 21:00:00","2019-08-05","1574.4526014677595","IDLE","14.6","34"
"1234567890","0",43,"2019-08-05 21:30:00","2019-08-05","1574.4526014677595","IDLE","13.6","35"
"1234567890","0",44,"2019-08-05 22:00:00","2019-08-05","1574.4526014677595","IDLE","12.6","37"
"1234567890","0",45,"2019-08-05 22:30:00","2019-08-05","1574.4526014677595","IDLE","12.6","37"
"1234567890","0",46,"2019-08-05 23:00:00","2019-08-05","1574.4526014677595","IDLE","11.3","43"
"1234567890","0",47,"2019-08-05 23:30:00","2019-08-05","1574.4526014677595","IDLE","10.9","45"
"1234567890","0",48,"2019-08-06 00:00:00","2019-08-05","1574.4526014677595","IDLE","10","47"
"1234567890","0",1,"2019-08-06 00:30:00","2019-08-06","1614.527900257539","IDLE","9.6","48"
"1234567890","0",2,"2019-08-06 01:00:00","2019-08-06","1614.527900257539","IDLE","8.6","53"
"1234567890","0",3,"2019-08-06 01:30:00","2019-08-06","1614.527900257539","IDLE","8.3","54"
"1234567890","0",4,"2019-08-06 02:00:00","2019-08-06","1614.527900257539","IDLE","7.7","57"
"1234567890","0",5,"2019-08-06 02:30:00","2019-08-06","1614.527900257539","IDLE","8","55"
"1234567890","0",6,"2019-08-06 03:00:00","2019-08-06","1614.527900257539","IDLE","7.9","54"
"1234567890","0",7,"2019-08-06 03:30:00","2019-08-06","1614.527900257539","IDLE","8.2","49"
"1234567890","0",8,"2019-08-06 04:00:00","2019-08-06","1614.527900257539","IDLE","7.2","52"
"1234567890","0",9,"2019-08-06 04:30:00","2019-08-06","1614.527900257539","IDLE","7.9","50"
"1234567890","0",10,"2019-08-06 05:00:00","2019-08-06","1614.527900257539","IDLE","6.3","60"
"1234567890","0",11,"2019-08-06 05:30:00","2019-08-06","1614.527900257539","IDLE","6.2","59"
"1234567890","0",12,"2019-08-06 06:00:00","2019-08-06","1614.527900257539","IDLE","6.5","53"
"1234567890","0",13,"2019-08-06 06:30:00","2019-08-06","1614.527900257539","IDLE","6.2","53"
"1234567890","0",14,"2019-08-06 07:00:00","2019-08-06","1614.527900257539","IDLE","5","64"
"1234567890","0",15,"2019-08-06 07:30:00","2019-08-06","1614.527900257539","IDLE","5.2","59"
"1234567890","0",16,"2019-08-06 08:00:00","2019-08-06","1614.527900257539","IDLE","6.3","54"
"1234567890","6.25",17,"2019-08-06 08:30:00","2019-08-06","1614.527900257539","HEATING","6.8","52"
"1234567890","12.5",18,"2019-08-06 09:00:00","2019-08-06","1614.527900257539","HEATING","8.6","46"
"1234567890","18.75",19,"2019-08-06 09:30:00","2019-08-06","1614.527900257539","HEATING","9.9","43"
"1234567890","25",20,"2019-08-06 10:00:00","2019-08-06","1614.527900257539","HEATING","11.6","37"
"1234567890","31.25",21,"2019-08-06 10:30:00","2019-08-06","1614.527900257539","HEATING","13.1","34"
"1234567890","31.860582892188656",22,"2019-08-06 11:00:00","2019-08-06","1614.527900257539","HEATING","15.1","30"
"1234567890","26.024478664815987",23,"2019-08-06 11:30:00","2019-08-06","1614.527900257539","HEATING","17.1","25"
"1234567890","19.375000000000007",24,"2019-08-06 12:00:00","2019-08-06","1614.527900257539","HEATING","18.9","20"
"1234567890","7.3387209375596925",25,"2019-08-06 12:30:00","2019-08-06","1614.527900257539","HEATING","20.8","17"
"1234567890","10.191742076555053",26,"2019-08-06 13:00:00","2019-08-06","1614.527900257539","HEATING","20.2","15"
"1234567890","6.892152543836076",27,"2019-08-06 13:30:00","2019-08-06","1614.527900257539","HEATING","20.8","15"
"1234567890","5.816712419806398",28,"2019-08-06 14:00:00","2019-08-06","1614.527900257539","HEATING","21.1","14"
"1234567890","2.321356039368154",29,"2019-08-06 14:30:00","2019-08-06","1614.527900257539","HEATING","21.7","12"
"1234567890","0.7659646009778293",30,"2019-08-06 15:00:00","2019-08-06","1614.527900257539","HEATING","21.9","12"
"1234567890","0.6873895673531053",31,"2019-08-06 15:30:00","2019-08-06","1614.527900257539","HEATING","21.9","12"
"1234567890","0",32,"2019-08-06 16:00:00","2019-08-06","1614.527900257539","IDLE","21.8","12"
"1234567890","0",33,"2019-08-06 16:30:00","2019-08-06","1614.527900257539","IDLE","21.8","11"
"1234567890","0",34,"2019-08-06 17:00:00","2019-08-06","1614.527900257539","IDLE","21.5","11"
"1234567890","0",35,"2019-08-06 17:30:00","2019-08-06","1614.527900257539","IDLE","20.8","12"
"1234567890","0",36,"2019-08-06 18:00:00","2019-08-06","1614.527900257539","IDLE","19.1","14"
"1234567890","0",37,"2019-08-06 18:30:00","2019-08-06","1614.527900257539","IDLE","18.2","15"
"1234567890","0",38,"2019-08-06 19:00:00","2019-08-06","1614.527900257539","IDLE","17.7","15"
"1234567890","0",39,"2019-08-06 19:30:00","2019-08-06","1614.527900257539","IDLE","16.1","17"
"1234567890","0",40,"2019-08-06 20:00:00","2019-08-06","1614.527900257539","IDLE","16.9","16"
"1234567890","0",41,"2019-08-06 20:30:00","2019-08-06","1614.527900257539","IDLE","14.7","19"
"1234567890","0",42,"2019-08-06 21:00:00","2019-08-06","1614.527900257539","IDLE","13.8","21"
"1234567890","0",43,"2019-08-06 21:30:00","2019-08-06","1614.527900257539","IDLE","13.6","22"
"1234567890","0",44,"2019-08-06 22:00:00","2019-08-06","1614.527900257539","IDLE","13.1","23"
"1234567890","0",45,"2019-08-06 22:30:00","2019-08-06","1614.527900257539","IDLE","11.6","26"
"1234567890","0",46,"2019-08-06 23:00:00","2019-08-06","1614.527900257539","IDLE","11.7","25"
"1234567890","0",47,"2019-08-06 23:30:00","2019-08-06","1614.527900257539","IDLE","10.2","31"
"1234567890","0",48,"2019-08-07 00:00:00","2019-08-06","1614.527900257539","IDLE","9.1","33"
"1234567890","0",1,"2019-08-07 00:30:00","2019-08-07","1658.406073051203","IDLE","8.4","35"
"1234567890","0",2,"2019-08-07 01:00:00","2019-08-07","1658.406073051203","IDLE","7.9","35"
"1234567890","0",3,"2019-08-07 01:30:00","2019-08-07","1658.406073051203","IDLE","8.1","36"
"1234567890","0",4,"2019-08-07 02:00:00","2019-08-07","1658.406073051203","IDLE","7.5","38"
"1234567890","0",5,"2019-08-07 02:30:00","2019-08-07","1658.406073051203","IDLE","8.1","35"
"1234567890","0",6,"2019-08-07 03:00:00","2019-08-07","1658.406073051203","IDLE","7.5","37"
"1234567890","0",7,"2019-08-07 03:30:00","2019-08-07","1658.406073051203","IDLE","6.5","42"
"1234567890","0",8,"2019-08-07 04:00:00","2019-08-07","1658.406073051203","IDLE","6.1","44"
"1234567890","0",9,"2019-08-07 04:30:00","2019-08-07","1658.406073051203","IDLE","6.6","43"
"1234567890","0",10,"2019-08-07 05:00:00","2019-08-07","1658.406073051203","IDLE","6.2","42"
"1234567890","0",11,"2019-08-07 05:30:00","2019-08-07","1658.406073051203","IDLE","6.4","42"
"1234567890","0",12,"2019-08-07 06:00:00","2019-08-07","1658.406073051203","IDLE","4.7","47"
"1234567890","0",13,"2019-08-07 06:30:00","2019-08-07","1658.406073051203","IDLE","4.7","50"
"1234567890","0",14,"2019-08-07 07:00:00","2019-08-07","1658.406073051203","IDLE","4.4","50"
"1234567890","0",15,"2019-08-07 07:30:00","2019-08-07","1658.406073051203","IDLE","5.2","48"
"1234567890","0",16,"2019-08-07 08:00:00","2019-08-07","1658.406073051203","IDLE","6.8","43"
"1234567890","6.25",17,"2019-08-07 08:30:00","2019-08-07","1658.406073051203","HEATING","8.2","41"
"1234567890","12.5",18,"2019-08-07 09:00:00","2019-08-07","1658.406073051203","HEATING","9.7","36"
"1234567890","18.75",19,"2019-08-07 09:30:00","2019-08-07","1658.406073051203","HEATING","11.5","33"
"1234567890","25",20,"2019-08-07 10:00:00","2019-08-07","1658.406073051203","HEATING","12.9","30"
"1234567890","26.882495231006263",21,"2019-08-07 10:30:00","2019-08-07","1658.406073051203","HEATING","15.4","27"
"1234567890","20.14311611618724",22,"2019-08-07 11:00:00","2019-08-07","1658.406073051203","HEATING","17.8","22"
"1234567890","15.030135800398215",23,"2019-08-07 11:30:00","2019-08-07","1658.406073051203","HEATING","19.5","19"
"1234567890","11.874999999999991",24,"2019-08-07 12:00:00","2019-08-07","1658.406073051203","HEATING","20.1","18"
"1234567890","7.3387209375596925",25,"2019-08-07 12:30:00","2019-08-07","1658.406073051203","HEATING","20.8","17"
"1234567890","4.92380257212004",26,"2019-08-07 13:00:00","2019-08-07","1658.406073051203","HEATING","21.2","17"
"1234567890","6.89215254383609",27,"2019-08-07 13:30:00","2019-08-07","1658.406073051203","COOLING","22.6","17"
"1234567890","7.682267108302058",28,"2019-08-07 14:00:00","2019-08-07","1658.406073051203","COOLING","22.7","15"
"1234567890","7.892819898145005",29,"2019-08-07 14:30:00","2019-08-07","1658.406073051203","COOLING","23.2","15"
"1234567890","5.7915619758884995",30,"2019-08-07 15:00:00","2019-08-07","1658.406073051203","COOLING","23.5","15"
"1234567890","3.5765421823027332",31,"2019-08-07 15:30:00","2019-08-07","1658.406073051203","COOLING","23.3","15"
"1234567890","0",32,"2019-08-07 16:00:00","2019-08-07","1658.406073051203","IDLE","23","14"
"1234567890","0",33,"2019-08-07 16:30:00","2019-08-07","1658.406073051203","IDLE","22.8","14"
"1234567890","0",34,"2019-08-07 17:00:00","2019-08-07","1658.406073051203","IDLE","22.2","15"
"1234567890","0",35,"2019-08-07 17:30:00","2019-08-07","1658.406073051203","IDLE","21.1","16"
"1234567890","0",36,"2019-08-07 18:00:00","2019-08-07","1658.406073051203","IDLE","19.7","19"
"1234567890","0",37,"2019-08-07 18:30:00","2019-08-07","1658.406073051203","IDLE","18.6","22"
"1234567890","0",38,"2019-08-07 19:00:00","2019-08-07","1658.406073051203","IDLE","18.2","24"
"1234567890","0",39,"2019-08-07 19:30:00","2019-08-07","1658.406073051203","IDLE","17.5","26"
"1234567890","0",40,"2019-08-07 20:00:00","2019-08-07","1658.406073051203","IDLE","16.7","28"
"1234567890","0",41,"2019-08-07 20:30:00","2019-08-07","1658.406073051203","IDLE","16.4","30"
"1234567890","0",42,"2019-08-07 21:00:00","2019-08-07","1658.406073051203","IDLE","16.2","32"
"1234567890","0",43,"2019-08-07 21:30:00","2019-08-07","1658.406073051203","IDLE","15.9","32"
"1234567890","0",44,"2019-08-07 22:00:00","2019-08-07","1658.406073051203","IDLE","16.1","32"
"1234567890","0",45,"2019-08-07 22:30:00","2019-08-07","1658.406073051203","IDLE","15","34"
"1234567890","0",46,"2019-08-07 23:00:00","2019-08-07","1658.406073051203","IDLE","14.7","35"
"1234567890","0",47,"2019-08-07 23:30:00","2019-08-07","1658.406073051203","IDLE","14","36"
"1234567890","0",48,"2019-08-08 00:00:00","2019-08-07","1658.406073051203","IDLE","13","40"
"1234567890","0",1,"2019-08-08 00:30:00","2019-08-08","1552.7751203976004","IDLE","13.1","40"
"1234567890","0",2,"2019-08-08 01:00:00","2019-08-08","1552.7751203976004","IDLE","12","43"
"1234567890","0",3,"2019-08-08 01:30:00","2019-08-08","1552.7751203976004","IDLE","10.3","46"
"1234567890","0",4,"2019-08-08 02:00:00","2019-08-08","1552.7751203976004","IDLE","10.8","48"
"1234567890","0",5,"2019-08-08 02:30:00","2019-08-08","1552.7751203976004","IDLE","10.4","48"
"1234567890","0",6,"2019-08-08 03:00:00","2019-08-08","1552.7751203976004","IDLE","10.4","51"
"1234567890","0",7,"2019-08-08 03:30:00","2019-08-08","1552.7751203976004","IDLE","9.5","55"
"1234567890","0",8,"2019-08-08 04:00:00","2019-08-08","1552.7751203976004","IDLE","10.7","50"
"1234567890","0",9,"2019-08-08 04:30:00","2019-08-08","1552.7751203976004","IDLE","9.5","54"
"1234567890","0",10,"2019-08-08 05:00:00","2019-08-08","1552.7751203976004","IDLE","9.4","55"
"1234567890","0",11,"2019-08-08 05:30:00","2019-08-08","1552.7751203976004","IDLE","8.2","59"
"1234567890","0",12,"2019-08-08 06:00:00","2019-08-08","1552.7751203976004","IDLE","9.6","55"
"1234567890","0",13,"2019-08-08 06:30:00","2019-08-08","1552.7751203976004","IDLE","9.6","54"
"1234567890","0",14,"2019-08-08 07:00:00","2019-08-08","1552.7751203976004","IDLE","8.7","59"
"1234567890","0",15,"2019-08-08 07:30:00","2019-08-08","1552.7751203976004","IDLE","8.3","58"
"1234567890","0",16,"2019-08-08 08:00:00","2019-08-08","1552.7751203976004","IDLE","8.2","59"
"1234567890","6.25",17,"2019-08-08 08:30:00","2019-08-08","1552.7751203976004","HEATING","9.8","55"
"1234567890","12.5",18,"2019-08-08 09:00:00","2019-08-08","1552.7751203976004","HEATING","12.6","48"
"1234567890","19.279953833796338",19,"2019-08-08 09:30:00","2019-08-08","1552.7751203976004","HEATING","14.9","42"
"1234567890","19.882940963918074",20,"2019-08-08 10:00:00","2019-08-08","1552.7751203976004","HEATING","16.8","41"
"1234567890","13.701474599724053",21,"2019-08-08 10:30:00","2019-08-08","1552.7751203976004","HEATING","19","38"
"1234567890","9.659090909090905",22,"2019-08-08 11:00:00","2019-08-08","1552.7751203976004","HEATING","20.3","34"
"1234567890","13.304601970931415",23,"2019-08-08 11:30:00","2019-08-08","1552.7751203976004","HEATING","19.8","29"
"1234567890","11.874999999999991",24,"2019-08-08 12:00:00","2019-08-08","1552.7751203976004","HEATING","20.1","27"
"1234567890","9.75134270961472",25,"2019-08-08 12:30:00","2019-08-08","1552.7751203976004","HEATING","20.4","26"
"1234567890","5.372677000248112",26,"2019-08-08 13:00:00","2019-08-08","1552.7751203976004","HEATING","21.1","25"
"1234567890","2.991515051661676",27,"2019-08-08 13:30:00","2019-08-08","1552.7751203976004","HEATING","21.6","25"
"1234567890","6.25",28,"2019-08-08 14:00:00","2019-08-08","1552.7751203976004","HEATING","21","25"
"1234567890","7.5525566354792435",29,"2019-08-08 14:30:00","2019-08-08","1552.7751203976004","HEATING","20.6","26"
"1234567890","4.923802572120023",30,"2019-08-08 15:00:00","2019-08-08","1552.7751203976004","COOLING","22.4","20"
